Maharashtra AKOLA 1998 Rabi Wheat 25800 31600
Maharashtra AKOLA 1998 Summer Groundnut 2300 2000
Maharashtra AKOLA 1998 Summer Sunflower 1200 1200
Maharashtra AKOLA 1999 Kharif ArharTur 46000 58000
Maharashtra AKOLA 1999 Kharif Bajra 2300 1200
Maharashtra AKOLA 1999 Kharif Cotton(lint) 239600 234100
Maharashtra AKOLA 1999 Kharif Groundnut 200 100
Maharashtra AKOLA 1999 Kharif Jowar 87800 133500
Maharashtra AKOLA 1999 Kharif Maize 100 100
Maharashtra AKOLA 1999 Kharif Moong(GreenGram) 56700 32100
Maharashtra AKOLA 1999 Kharif OtherKharifpulses 500 300
Maharashtra AKOLA 1999 Kharif Sesamum 5300 1300
Maharashtra AKOLA 1999 Kharif Smallmillets 1000 600
Maharashtra AKOLA 1999 Kharif Soyabean 28400 39900
Maharashtra AKOLA 1999 Kharif Sunflower 2300 900
Maharashtra AKOLA 1999 Kharif Urad 14300 8700
Maharashtra AKOLA 1999 Rabi Gram 38100 28900
Maharashtra AKOLA 1999 Rabi OtherRabipulses 100 0
Maharashtra AKOLA 1999 Rabi Rapeseed&Mustard 200 0
Maharashtra AKOLA 1999 Rabi Safflower 6500 5300
Maharashtra AKOLA 1999 Rabi Sunflower 2800 1600
Maharashtra AKOLA 1999 Rabi Wheat 12400 20900
Maharashtra AKOLA 1999 Summer Groundnut 1700 2300
Maharashtra AKOLA 1999 Summer Sunflower 1100 2000
Maharashtra AKOLA 1999 WholeYear Sugarcane 200 18300
Maharashtra AKOLA 2000 Kharif ArharTur 46400 33100
Maharashtra AKOLA 2000 Kharif Bajra 2500 1500
Maharashtra AKOLA 2000 Kharif Cotton(lint) 227800 155500
Maharashtra AKOLA 2000 Kharif Groundnut 200 100
Maharashtra AKOLA 2000 Kharif Jowar 86100 142500
Maharashtra AKOLA 2000 Kharif Maize 200 200
Maharashtra AKOLA 2000 Kharif Moong(GreenGram) 59400 23800
Maharashtra AKOLA 2000 Kharif OtherKharifpulses 15500 6100
Maharashtra AKOLA 2000 Kharif Sesamum 4900 1100
Maharashtra AKOLA 2000 Kharif Smallmillets 1300 800
Maharashtra AKOLA 2000 Kharif Soyabean 28900 31200
Maharashtra AKOLA 2000 Kharif Sunflower 2600 1300
Maharashtra AKOLA 2000 Kharif Urad 15000 9300
Maharashtra AKOLA 2000 Rabi Gram 22000 6800
Maharashtra AKOLA 2000 Rabi Jowar 200 100
Maharashtra AKOLA 2000 Rabi Rapeseed&Mustard 100 10
Maharashtra AKOLA 2000 Rabi Safflower 4900 1900
Maharashtra AKOLA 2000 Rabi Sunflower 1900 1100
Maharashtra AKOLA 2000 Rabi Wheat 9700 13800
Maharashtra AKOLA 2000 Summer Groundnut 1400 1000
Maharashtra AKOLA 2000 Summer Sunflower 400 500
Maharashtra AKOLA 2000 WholeYear Sugarcane 600 48800
Maharashtra AKOLA 2001 Kharif ArharTur 46800 41600
Maharashtra AKOLA 2001 Kharif Bajra 2300 800
Maharashtra AKOLA 2001 Kharif Cotton(lint) 231400 194900
Maharashtra AKOLA 2001 Kharif Jowar 85200 121100
Maharashtra AKOLA 2001 Kharif Maize 400 1000
Maharashtra AKOLA 2001 Kharif Moong(GreenGram) 60000 32700
Maharashtra AKOLA 2001 Kharif OtherKharifpulses 7300 2100
Maharashtra AKOLA 2001 Kharif Sesamum 1900 600
Maharashtra AKOLA 2001 Kharif Smallmillets 700 400
Maharashtra AKOLA 2001 Kharif Soyabean 31300 30600
Maharashtra AKOLA 2001 Kharif Sunflower 1700 600
Maharashtra AKOLA 2001 Kharif Urad 14500 10800
Maharashtra AKOLA 2001 Rabi Gram 22300 12900
Maharashtra AKOLA 2001 Rabi Jowar 100 100
Maharashtra AKOLA 2001 Rabi Rapeseed&Mustard 100 10
Maharashtra AKOLA 2001 Rabi Safflower 3400 2200
Maharashtra AKOLA 2001 Rabi Sunflower 1000 500
Maharashtra AKOLA 2001 Rabi Wheat 10100 15500
Maharashtra AKOLA 2001 Summer Groundnut 1400 1600
Maharashtra AKOLA 2001 Summer Sunflower 400 700
Maharashtra AKOLA 2001 WholeYear Sugarcane 600 44100
Maharashtra AKOLA 2002 Kharif ArharTur 46500 42100
Maharashtra AKOLA 2002 Kharif Bajra 2400 1600
Maharashtra AKOLA 2002 Kharif Cotton(lint) 222900 224600
Maharashtra AKOLA 2002 Kharif Jowar 83100 162500
Maharashtra AKOLA 2002 Kharif Maize 500 1000
Maharashtra AKOLA 2002 Kharif Moong(GreenGram) 64300 26100
Maharashtra AKOLA 2002 Kharif OtherKharifpulses 900 100
Maharashtra AKOLA 2002 Kharif Sesamum 1800 400
Maharashtra AKOLA 2002 Kharif Soyabean 27200 40900
Maharashtra AKOLA 2002 Kharif Sunflower 1500 800
Maharashtra AKOLA 2002 Kharif Urad 15200 7300
Maharashtra AKOLA 2002 Rabi Gram 24300 16100
Maharashtra AKOLA 2002 Rabi Jowar 100 100
Maharashtra AKOLA 2002 Rabi Rapeseed&Mustard 100 10
Maharashtra AKOLA 2002 Rabi Safflower 2200 1200
Maharashtra AKOLA 2002 Rabi Sunflower 1000 500
Maharashtra AKOLA 2002 Rabi Wheat 10300 15800
Maharashtra AKOLA 2002 Summer Groundnut 900 1800
Maharashtra AKOLA 2002 Summer Sunflower 600 600
Maharashtra AKOLA 2002 WholeYear Sugarcane 400 28000
Maharashtra AKOLA 2003 Kharif ArharTur 51000 43500
Maharashtra AKOLA 2003 Kharif Bajra 1900 900
Maharashtra AKOLA 2003 Kharif Cotton(lint) 217700 199000
Maharashtra AKOLA 2003 Kharif Groundnut 100 100
Maharashtra AKOLA 2003 Kharif Jowar 82300 161300
Maharashtra AKOLA 2003 Kharif Maize 700 1500
Maharashtra AKOLA 2003 Kharif Moong(GreenGram) 64300 30100
Maharashtra AKOLA 2003 Kharif OtherKharifpulses 500 200
Maharashtra AKOLA 2003 Kharif Sesamum 3000 800
Maharashtra AKOLA 2003 Kharif Soyabean 30800 37500
Maharashtra AKOLA 2003 Kharif Sunflower 1100 400
Maharashtra AKOLA 2003 Kharif Urad 18600 10900
Maharashtra AKOLA 2003 Rabi Gram 26200 16600
Maharashtra AKOLA 2003 Rabi Jowar 100 100
Maharashtra AKOLA 2003 Rabi Maize 100 100
Maharashtra AKOLA 2003 Rabi Safflower 2000 1100
Maharashtra AKOLA 2003 Rabi Sunflower 1000 400
Maharashtra AKOLA 2003 Rabi Wheat 8700 12300
Maharashtra AKOLA 2003 Summer Groundnut 700 700
Maharashtra AKOLA 2003 Summer Sunflower 500 400
Maharashtra AKOLA 2003 WholeYear Banana 500 26250
Maharashtra AKOLA 2003 WholeYear Grapes 63 1690
Maharashtra AKOLA 2003 WholeYear Mango 3100 5830
Maharashtra AKOLA 2003 WholeYear Onion 385 9180
Maharashtra AKOLA 2003 WholeYear Sugarcane 800 48000
Maharashtra AKOLA 2003 WholeYear Tomato 415 1325
Maharashtra AKOLA 2004 Kharif ArharTur 52200 27500
Maharashtra AKOLA 2004 Kharif Bajra 1400 600
Maharashtra AKOLA 2004 Kharif Jowar 82200 108300
Maharashtra AKOLA 2004 Kharif Maize 600 700
Maharashtra AKOLA 2004 Kharif Moong(GreenGram) 62000 13500
Maharashtra AKOLA 2004 Kharif OtherCereals&Millets 200 100
Maharashtra AKOLA 2004 Kharif OtherKharifpulses 400 100
Maharashtra AKOLA 2004 Kharif Sesamum 2900 400
Maharashtra AKOLA 2004 Kharif Sunflower 1500 600
Maharashtra AKOLA 2004 Kharif Urad 16100 3500
Maharashtra AKOLA 2004 Rabi Gram 24000 9100
Maharashtra AKOLA 2004 Rabi Jowar 100 100
Maharashtra AKOLA 2004 Rabi Maize 100 100
Maharashtra AKOLA 2004 Rabi Rapeseed&Mustard 100 0
Maharashtra AKOLA 2004 Rabi Safflower 1900 700
Maharashtra AKOLA 2004 Rabi Soyabean 50300 31000
Maharashtra AKOLA 2004 Rabi Sunflower 1100 600
Maharashtra AKOLA 2004 Rabi Wheat 3400 3800
Maharashtra AKOLA 2004 Summer Groundnut 500 300
Maharashtra AKOLA 2004 Summer Sunflower 400 300
Maharashtra AKOLA 2004 WholeYear Cotton(lint) 207600 137800
Maharashtra AKOLA 2004 WholeYear Sugarcane 500 19200
Maharashtra AKOLA 2005 Kharif ArharTur 56500 41000
Maharashtra AKOLA 2005 Kharif Bajra 1400 700
Maharashtra AKOLA 2005 Kharif Castorseed 100 100
Maharashtra AKOLA 2005 Kharif Cotton(lint) 204400 141400
Maharashtra AKOLA 2005 Kharif Groundnut 100 100
Maharashtra AKOLA 2005 Kharif Moong(GreenGram) 50100 7400
Maharashtra AKOLA 2005 Kharif Sesamum 5000 800
Maharashtra AKOLA 2005 Kharif Soyabean 54100 38900
Maharashtra AKOLA 2005 Kharif Sugarcane 300 20900
Maharashtra AKOLA 2005 Kharif Sunflower 1800 1000
Maharashtra AKOLA 2005 Kharif Urad 15000 2400
Maharashtra AKOLA 2005 Rabi Gram 42000 38300
Maharashtra AKOLA 2005 Rabi Rapeseed&Mustard 200 100
Maharashtra AKOLA 2005 Rabi Safflower 2800 2200
Maharashtra AKOLA 2005 Rabi Sunflower 2000 1300
Maharashtra AKOLA 2005 Rabi Wheat 11200 17100
Maharashtra AKOLA 2005 Summer Groundnut 800 1200
Maharashtra AKOLA 2005 Summer Sunflower 1000 1100
Maharashtra AKOLA 2006 Kharif ArharTur 54600 51300
Maharashtra AKOLA 2006 Kharif Bajra 1100 600
Maharashtra AKOLA 2006 Kharif Castorseed 300 100
Maharashtra AKOLA 2006 Kharif Cotton(lint) 204900 440200
Maharashtra AKOLA 2006 Kharif Jowar 84500 205800
Maharashtra AKOLA 2006 Kharif Maize 2100 3400
Maharashtra AKOLA 2006 Kharif Moong(GreenGram) 52000 26400
Maharashtra AKOLA 2006 Kharif Sesamum 5100 700
Maharashtra AKOLA 2006 Kharif Soyabean 59800 98400
Maharashtra AKOLA 2006 Kharif Sunflower 1900 1000
Maharashtra AKOLA 2006 Kharif Urad 15300 8800
Maharashtra AKOLA 2006 Rabi Gram 78500 68300
Maharashtra AKOLA 2006 Rabi Jowar 100 100
Maharashtra AKOLA 2006 Rabi Maize 200 500
Maharashtra AKOLA 2006 Rabi Rapeseed&Mustard 400 100
Maharashtra AKOLA 2006 Rabi Safflower 6800 5700
Maharashtra AKOLA 2006 Rabi Sunflower 2200 1200
Maharashtra AKOLA 2006 Rabi Wheat 35400 70100
Maharashtra AKOLA 2006 Summer Groundnut 2200 2800
Maharashtra AKOLA 2006 Summer Maize 1100 500
Maharashtra AKOLA 2006 Summer Sunflower 2500 2500
Maharashtra AKOLA 2007 Kharif ArharTur 580 625
Maharashtra AKOLA 2007 Kharif Bajra 9 5
Maharashtra AKOLA 2007 Kharif Castorseed 7 3
Maharashtra AKOLA 2007 Kharif Cotton(lint) 1886 3707
Maharashtra AKOLA 2007 Kharif Jowar 718 2104
Maharashtra AKOLA 2007 Kharif Maize 31 99
Maharashtra AKOLA 2007 Kharif Moong(GreenGram) 676 414
Maharashtra AKOLA 2007 Kharif Sesamum 40 10
